CandidateID,JobID,Skill Match %,Experience Fit %,Final Match Score
501,143,33.33,100.0,53.33
508,143,33.33,100.0,53.33
483,143,33.33,100.0,53.33
487,143,33.33,100.0,53.33
267,6,33.33,100.0,53.33
528,143,33.33,100.0,53.33
530,143,33.33,100.0,53.33
531,143,33.33,100.0,53.33
533,143,33.33,100.0,53.33
257,6,33.33,100.0,53.33
519,143,33.33,100.0,53.33
524,143,33.33,100.0,53.33
523,85,33.33,100.0,53.33
537,143,33.33,100.0,53.33
541,143,33.33,100.0,53.33
543,143,33.33,100.0,53.33
272,6,33.33,100.0,53.33
280,6,33.33,100.0,53.33
260,6,33.33,100.0,53.33
266,6,33.33,100.0,53.33
555,143,33.33,100.0,53.33
556,143,33.33,100.0,53.33
577,85,33.33,100.0,53.33
581,85,33.33,100.0,53.33
554,85,33.33,100.0,53.33
638,143,33.33,100.0,53.33
640,143,33.33,100.0,53.33
643,143,33.33,100.0,53.33
559,143,33.33,100.0,53.33
565,143,33.33,100.0,53.33
570,143,33.33,100.0,53.33
572,143,33.33,100.0,53.33
573,143,33.33,100.0,53.33
546,143,33.33,100.0,53.33
547,143,33.33,100.0,53.33
551,143,33.33,100.0,53.33
597,143,33.33,100.0,53.33
224,6,33.33,100.0,53.33
225,6,33.33,100.0,53.33
226,6,33.33,100.0,53.33
579,143,33.33,100.0,53.33
582,143,33.33,100.0,53.33
586,143,33.33,100.0,53.33
557,143,33.33,100.0,53.33
236,6,33.33,100.0,53.33
238,6,33.33,100.0,53.33
242,6,33.33,100.0,53.33
232,6,33.33,100.0,53.33
234,6,33.33,100.0,53.33
591,143,33.33,100.0,53.33
593,143,33.33,100.0,53.33
596,143,33.33,100.0,53.33
613,85,33.33,100.0,53.33
614,85,33.33,100.0,53.33
585,85,33.33,100.0,53.33
588,85,33.33,100.0,53.33
591,85,33.33,100.0,53.33
594,85,33.33,100.0,53.33
595,85,33.33,100.0,53.33
597,85,33.33,100.0,53.33
610,143,33.33,100.0,53.33
244,6,33.33,100.0,53.33
246,6,33.33,100.0,53.33
559,85,33.33,100.0,53.33
564,85,33.33,100.0,53.33
607,85,33.33,100.0,53.33
609,85,33.33,100.0,53.33
610,85,33.33,100.0,53.33
613,143,33.33,100.0,53.33
615,143,33.33,100.0,53.33
617,143,33.33,100.0,53.33
619,143,33.33,100.0,53.33
626,143,33.33,100.0,53.33
253,6,33.33,100.0,53.33
255,6,33.33,100.0,53.33
601,143,33.33,100.0,53.33
213,6,33.33,100.0,53.33
217,6,33.33,100.0,53.33
218,6,33.33,100.0,53.33
203,6,33.33,100.0,53.33
208,6,33.33,100.0,53.33
628,143,33.33,100.0,53.33
199,6,33.33,100.0,53.33
201,6,33.33,100.0,53.33
163,6,33.33,100.0,53.33
648,143,33.33,100.0,53.33
651,143,33.33,100.0,53.33
652,143,33.33,100.0,53.33
655,143,33.33,100.0,53.33
223,6,33.33,100.0,53.33
635,143,33.33,100.0,53.33
636,143,33.33,100.0,53.33
181,6,33.33,100.0,53.33
184,6,33.33,100.0,53.33
166,6,33.33,100.0,53.33
172,6,33.33,100.0,53.33
174,6,33.33,100.0,53.33
175,6,33.33,100.0,53.33
656,143,33.33,100.0,53.33
162,6,33.33,100.0,53.33
695,143,33.33,100.0,53.33
699,143,33.33,100.0,53.33
700,143,33.33,100.0,53.33
670,143,33.33,100.0,53.33
671,143,33.33,100.0,53.33
673,143,33.33,100.0,53.33
678,143,33.33,100.0,53.33
679,143,33.33,100.0,53.33
631,85,33.33,100.0,53.33
632,85,33.33,100.0,53.33
645,85,33.33,100.0,53.33
706,143,33.33,100.0,53.33
710,143,33.33,100.0,53.33
711,143,33.33,100.0,53.33
713,143,33.33,100.0,53.33
685,143,33.33,100.0,53.33
77,6,33.33,100.0,53.33
82,6,33.33,100.0,53.33
86,6,33.33,100.0,53.33
65,6,33.33,100.0,53.33
777,143,33.33,100.0,53.33
778,143,33.33,100.0,53.33
781,143,33.33,100.0,53.33
784,143,33.33,100.0,53.33
128,6,33.33,100.0,53.33
617,85,33.33,100.0,53.33
621,85,33.33,100.0,53.33
622,85,33.33,100.0,53.33
623,85,33.33,100.0,53.33
625,85,33.33,100.0,53.33
664,85,33.33,100.0,53.33
650,85,33.33,100.0,53.33
144,6,33.33,100.0,53.33
148,6,33.33,100.0,53.33
133,6,33.33,100.0,53.33
136,6,33.33,100.0,53.33
139,6,33.33,100.0,53.33
718,143,33.33,100.0,53.33
721,143,33.33,100.0,53.33
722,143,33.33,100.0,53.33
751,143,33.33,100.0,53.33
752,143,33.33,100.0,53.33
753,143,33.33,100.0,53.33
754,143,33.33,100.0,53.33
152,6,33.33,100.0,53.33
157,6,33.33,100.0,53.33
158,6,33.33,100.0,53.33
159,6,33.33,100.0,53.33
687,85,33.33,100.0,53.33
690,85,33.33,100.0,53.33
706,85,33.33,100.0,53.33
708,85,33.33,100.0,53.33
681,85,33.33,100.0,53.33
684,85,33.33,100.0,53.33
49,6,33.33,100.0,53.33
848,143,33.33,100.0,53.33
757,143,33.33,100.0,53.33
758,143,33.33,100.0,53.33
97,6,33.33,100.0,53.33
99,6,33.33,100.0,53.33
744,143,33.33,100.0,53.33
656,85,33.33,100.0,53.33
717,85,33.33,100.0,53.33
718,85,33.33,100.0,53.33
120,6,33.33,100.0,53.33
125,6,33.33,100.0,53.33
760,143,33.33,100.0,53.33
761,143,33.33,100.0,53.33
107,6,33.33,100.0,53.33
116,6,33.33,100.0,53.33
117,6,33.33,100.0,53.33
756,143,33.33,100.0,53.33
788,143,33.33,100.0,53.33
790,143,33.33,100.0,53.33
791,143,33.33,100.0,53.33
64,6,33.33,100.0,53.33
762,143,33.33,100.0,53.33
765,143,33.33,100.0,53.33
770,143,33.33,100.0,53.33
776,143,33.33,100.0,53.33
741,85,33.33,100.0,53.33
742,85,33.33,100.0,53.33
720,85,33.33,100.0,53.33
723,85,33.33,100.0,53.33
729,85,33.33,100.0,53.33
730,85,33.33,100.0,53.33
735,85,33.33,100.0,53.33
761,85,33.33,100.0,53.33
90,6,33.33,100.0,53.33
92,6,33.33,100.0,53.33
95,6,33.33,100.0,53.33
795,143,33.33,100.0,53.33
750,85,33.33,100.0,53.33
751,85,33.33,100.0,53.33
754,85,33.33,100.0,53.33
755,85,33.33,100.0,53.33
823,143,33.33,100.0,53.33
825,143,33.33,100.0,53.33
829,143,33.33,100.0,53.33
835,143,33.33,100.0,53.33
802,143,33.33,100.0,53.33
804,143,33.33,100.0,53.33
810,143,33.33,100.0,53.33
816,143,33.33,100.0,53.33
851,143,33.33,100.0,53.33
852,143,33.33,100.0,53.33
853,143,33.33,100.0,53.33
35,6,33.33,100.0,53.33
838,143,33.33,100.0,53.33
846,143,33.33,100.0,53.33
847,143,33.33,100.0,53.33
817,143,33.33,100.0,53.33
54,6,33.33,100.0,53.33
55,6,33.33,100.0,53.33
56,6,33.33,100.0,53.33
57,6,33.33,100.0,53.33
58,6,33.33,100.0,53.33
38,6,33.33,100.0,53.33
39,6,33.33,100.0,53.33
41,6,33.33,100.0,53.33
14,6,33.33,100.0,53.33
15,6,33.33,100.0,53.33
17,6,33.33,100.0,53.33
1000,5,33.33,100.0,53.33
63,6,33.33,100.0,53.33
861,143,33.33,100.0,53.33
866,143,33.33,100.0,53.33
873,143,33.33,100.0,53.33
899,143,33.33,100.0,53.33
900,143,33.33,100.0,53.33
904,143,33.33,100.0,53.33
908,143,33.33,100.0,53.33
909,143,33.33,100.0,53.33
21,6,33.33,100.0,53.33
7,6,33.33,100.0,53.33
9,6,33.33,100.0,53.33
762,85,33.33,100.0,53.33
764,85,33.33,100.0,53.33
766,85,33.33,100.0,53.33
770,85,33.33,100.0,53.33
914,143,33.33,100.0,53.33
915,143,33.33,100.0,53.33
968,5,33.33,100.0,53.33
892,143,33.33,100.0,53.33
995,5,33.33,100.0,53.33
969,5,33.33,100.0,53.33
971,5,33.33,100.0,53.33
982,5,33.33,100.0,53.33
983,5,33.33,100.0,53.33
911,143,33.33,100.0,53.33
912,143,33.33,100.0,53.33
913,143,33.33,100.0,53.33
930,143,33.33,100.0,53.33
931,143,33.33,100.0,53.33
985,5,33.33,100.0,53.33
987,5,33.33,100.0,53.33
989,5,33.33,100.0,53.33
990,5,33.33,100.0,53.33
991,5,33.33,100.0,53.33
993,5,33.33,100.0,53.33
938,143,33.33,100.0,53.33
939,143,33.33,100.0,53.33
943,143,33.33,100.0,53.33
944,143,33.33,100.0,53.33
997,5,33.33,100.0,53.33
999,5,33.33,100.0,53.33
923,143,33.33,100.0,53.33
927,143,33.33,100.0,53.33
45,6,33.33,100.0,53.33
48,6,33.33,100.0,53.33
771,85,33.33,100.0,53.33
800,85,33.33,100.0,53.33
939,5,33.33,100.0,53.33
940,5,33.33,100.0,53.33
935,143,33.33,100.0,53.33
936,143,33.33,100.0,53.33
980,143,33.33,100.0,53.33
983,143,33.33,100.0,53.33
905,5,33.33,100.0,53.33
906,5,33.33,100.0,53.33
959,143,33.33,100.0,53.33
961,143,33.33,100.0,53.33
962,143,33.33,100.0,53.33
964,143,33.33,100.0,53.33
899,5,33.33,100.0,53.33
903,5,33.33,100.0,53.33
873,5,33.33,100.0,53.33
882,5,33.33,100.0,53.33
918,5,33.33,100.0,53.33
919,5,33.33,100.0,53.33
927,5,33.33,100.0,53.33
979,143,33.33,100.0,53.33
779,85,33.33,100.0,53.33
780,85,33.33,100.0,53.33
781,85,33.33,100.0,53.33
847,85,33.33,100.0,53.33
849,85,33.33,100.0,53.33
831,85,33.33,100.0,53.33
833,85,33.33,100.0,53.33
895,5,33.33,100.0,53.33
803,85,33.33,100.0,53.33
782,85,33.33,100.0,53.33
787,85,33.33,100.0,53.33
788,85,33.33,100.0,53.33
794,85,33.33,100.0,53.33
796,85,33.33,100.0,53.33
776,85,33.33,100.0,53.33
777,85,33.33,100.0,53.33
821,5,33.33,100.0,53.33
33,144,33.33,100.0,53.33
37,144,33.33,100.0,53.33
39,144,33.33,100.0,53.33
40,144,33.33,100.0,53.33
42,144,33.33,100.0,53.33
44,144,33.33,100.0,53.33
22,144,33.33,100.0,53.33
814,85,33.33,100.0,53.33
820,85,33.33,100.0,53.33
865,85,33.33,100.0,53.33
866,85,33.33,100.0,53.33
868,85,33.33,100.0,53.33
871,85,33.33,100.0,53.33
47,144,33.33,100.0,53.33
815,5,33.33,100.0,53.33
947,5,33.33,100.0,53.33
945,143,33.33,100.0,53.33
946,143,33.33,100.0,53.33
949,143,33.33,100.0,53.33
951,143,33.33,100.0,53.33
808,85,33.33,100.0,53.33
809,85,33.33,100.0,53.33
811,85,33.33,100.0,53.33
970,143,33.33,100.0,53.33
954,5,33.33,100.0,53.33
956,5,33.33,100.0,53.33
960,5,33.33,100.0,53.33
964,5,33.33,100.0,53.33
942,5,33.33,100.0,53.33
943,5,33.33,100.0,53.33
946,5,33.33,100.0,53.33
884,85,33.33,100.0,53.33
886,85,33.33,100.0,53.33
889,85,33.33,100.0,53.33
892,85,33.33,100.0,53.33
782,5,33.33,100.0,53.33
789,5,33.33,100.0,53.33
796,5,33.33,100.0,53.33
73,144,33.33,100.0,53.33
992,143,33.33,100.0,53.33
997,143,33.33,100.0,53.33
2,144,33.33,100.0,53.33
4,144,33.33,100.0,53.33
886,5,33.33,100.0,53.33
894,5,33.33,100.0,53.33
903,85,33.33,100.0,53.33
883,85,33.33,100.0,53.33
866,5,33.33,100.0,53.33
868,5,33.33,100.0,53.33
6,144,33.33,100.0,53.33
8,144,33.33,100.0,53.33
9,144,33.33,100.0,53.33
13,144,33.33,100.0,53.33
840,5,33.33,100.0,53.33
842,5,33.33,100.0,53.33
23,144,33.33,100.0,53.33
25,144,33.33,100.0,53.33
27,144,33.33,100.0,53.33
28,144,33.33,100.0,53.33
30,144,33.33,100.0,53.33
847,5,33.33,100.0,53.33
853,5,33.33,100.0,53.33
857,5,33.33,100.0,53.33
923,85,33.33,100.0,53.33
926,85,33.33,100.0,53.33
927,85,33.33,100.0,53.33
929,85,33.33,100.0,53.33
934,85,33.33,100.0,53.33
912,85,33.33,100.0,53.33
917,85,33.33,100.0,53.33
919,85,33.33,100.0,53.33
828,5,33.33,100.0,53.33
832,5,33.33,100.0,53.33
45,144,33.33,100.0,53.33
898,85,33.33,100.0,53.33
875,85,33.33,100.0,53.33
879,85,33.33,100.0,53.33
882,85,33.33,100.0,53.33
938,85,33.33,100.0,53.33
69,144,33.33,100.0,53.33
834,5,33.33,100.0,53.33
839,5,33.33,100.0,53.33
48,144,33.33,100.0,53.33
49,144,33.33,100.0,53.33
51,144,33.33,100.0,53.33
53,144,33.33,100.0,53.33
826,5,33.33,100.0,53.33
74,144,33.33,100.0,53.33
75,144,33.33,100.0,53.33
76,144,33.33,100.0,53.33
776,5,33.33,100.0,53.33
777,5,33.33,100.0,53.33
65,144,33.33,100.0,53.33
67,144,33.33,100.0,53.33
68,144,33.33,100.0,53.33
111,144,33.33,100.0,53.33
112,144,33.33,100.0,53.33
113,144,33.33,100.0,53.33
93,144,33.33,100.0,53.33
95,144,33.33,100.0,53.33
96,144,33.33,100.0,53.33
98,144,33.33,100.0,53.33
101,144,33.33,100.0,53.33
138,144,33.33,100.0,53.33
139,144,33.33,100.0,53.33
116,144,33.33,100.0,53.33
117,144,33.33,100.0,53.33
119,144,33.33,100.0,53.33
121,144,33.33,100.0,53.33
124,144,33.33,100.0,53.33
105,144,33.33,100.0,53.33
141,144,33.33,100.0,53.33
143,144,33.33,100.0,53.33
746,5,33.33,100.0,53.33
750,5,33.33,100.0,53.33
752,5,33.33,100.0,53.33
130,144,33.33,100.0,53.33
133,144,33.33,100.0,53.33
136,144,33.33,100.0,53.33
920,85,33.33,100.0,53.33
971,85,33.33,100.0,53.33
973,85,33.33,100.0,53.33
954,85,33.33,100.0,53.33
941,85,33.33,100.0,53.33
942,85,33.33,100.0,53.33
943,85,33.33,100.0,53.33
947,85,33.33,100.0,53.33
152,144,33.33,100.0,53.33
154,144,33.33,100.0,53.33
712,5,33.33,100.0,53.33
730,5,33.33,100.0,53.33
731,5,33.33,100.0,53.33
770,5,33.33,100.0,53.33
771,5,33.33,100.0,53.33
995,85,33.33,100.0,53.33
157,144,33.33,100.0,53.33
159,144,33.33,100.0,53.33
160,144,33.33,100.0,53.33
162,144,33.33,100.0,53.33
166,144,33.33,100.0,53.33
735,5,33.33,100.0,53.33
738,5,33.33,100.0,53.33
145,144,33.33,100.0,53.33
698,5,33.33,100.0,53.33
701,5,33.33,100.0,53.33
706,5,33.33,100.0,53.33
707,5,33.33,100.0,53.33
167,144,33.33,100.0,53.33
169,144,33.33,100.0,53.33
172,144,33.33,100.0,53.33
688,5,33.33,100.0,53.33
803,5,33.33,100.0,53.33
805,5,33.33,100.0,53.33
81,144,33.33,100.0,53.33
83,144,33.33,100.0,53.33
84,144,33.33,100.0,53.33
89,144,33.33,100.0,53.33
991,85,33.33,100.0,53.33
693,5,33.33,100.0,53.33
662,5,33.33,100.0,53.33
664,5,33.33,100.0,53.33
671,5,33.33,100.0,53.33
205,144,33.33,100.0,53.33
206,144,33.33,100.0,53.33
207,144,33.33,100.0,53.33
648,5,33.33,100.0,53.33
652,5,33.33,100.0,53.33
231,144,33.33,100.0,53.33
232,144,33.33,100.0,53.33
675,5,33.33,100.0,53.33
678,5,33.33,100.0,53.33
679,5,33.33,100.0,53.33
209,144,33.33,100.0,53.33
214,144,33.33,100.0,53.33
215,144,33.33,100.0,53.33
27,86,33.33,100.0,53.33
31,86,33.33,100.0,53.33
14,86,33.33,100.0,53.33
15,86,33.33,100.0,53.33
1000,85,33.33,100.0,53.33
4,86,33.33,100.0,53.33
8,86,33.33,100.0,53.33
227,144,33.33,100.0,53.33
996,85,33.33,100.0,53.33
999,85,33.33,100.0,53.33
977,85,33.33,100.0,53.33
980,85,33.33,100.0,53.33
982,85,33.33,100.0,53.33
983,85,33.33,100.0,53.33
987,85,33.33,100.0,53.33
990,85,33.33,100.0,53.33
260,144,33.33,100.0,53.33
261,144,33.33,100.0,53.33
263,144,33.33,100.0,53.33
241,144,33.33,100.0,53.33
244,144,33.33,100.0,53.33
246,144,33.33,100.0,53.33
247,144,33.33,100.0,53.33
251,144,33.33,100.0,53.33
282,144,33.33,100.0,53.33
288,144,33.33,100.0,53.33
264,144,33.33,100.0,53.33
266,144,33.33,100.0,53.33
269,144,33.33,100.0,53.33
276,144,33.33,100.0,53.33
255,144,33.33,100.0,53.33
256,144,33.33,100.0,53.33
186,144,33.33,100.0,53.33
64,86,33.33,100.0,53.33
63,86,33.33,100.0,53.33
1000,37,33.33,100.0,53.33
52,86,33.33,100.0,53.33
54,86,33.33,100.0,53.33
278,144,33.33,100.0,53.33
279,144,33.33,100.0,53.33
188,144,33.33,100.0,53.33
190,144,33.33,100.0,53.33
194,144,33.33,100.0,53.33
196,144,33.33,100.0,53.33
199,144,33.33,100.0,53.33
200,144,33.33,100.0,53.33
708,5,33.33,100.0,53.33
178,144,33.33,100.0,53.33
607,5,33.33,100.0,53.33
611,5,33.33,100.0,53.33
612,5,33.33,100.0,53.33
585,5,33.33,100.0,53.33
586,5,33.33,100.0,53.33
588,5,33.33,100.0,53.33
589,5,33.33,100.0,53.33
595,5,33.33,100.0,53.33
579,5,33.33,100.0,53.33
580,5,33.33,100.0,53.33
581,5,33.33,100.0,53.33
553,5,33.33,100.0,53.33
555,5,33.33,100.0,53.33
559,5,33.33,100.0,53.33
598,5,33.33,100.0,53.33
601,5,33.33,100.0,53.33
627,5,33.33,100.0,53.33
55,86,33.33,100.0,53.33
56,86,33.33,100.0,53.33
37,86,33.33,100.0,53.33
982,37,33.33,100.0,53.33
983,37,33.33,100.0,53.33
990,37,33.33,100.0,53.33
578,5,33.33,100.0,53.33
630,5,33.33,100.0,53.33
631,5,33.33,100.0,53.33
632,5,33.33,100.0,53.33
633,5,33.33,100.0,53.33
238,144,33.33,100.0,53.33
623,5,33.33,100.0,53.33
624,5,33.33,100.0,53.33
625,5,33.33,100.0,53.33
326,144,33.33,100.0,53.33
327,144,33.33,100.0,53.33
328,144,33.33,100.0,53.33
330,144,33.33,100.0,53.33
331,144,33.33,100.0,53.33
520,5,33.33,100.0,53.33
524,5,33.33,100.0,53.33
311,144,33.33,100.0,53.33
337,144,33.33,100.0,53.33
343,144,33.33,100.0,53.33
344,144,33.33,100.0,53.33
346,144,33.33,100.0,53.33
530,5,33.33,100.0,53.33
532,5,33.33,100.0,53.33
537,5,33.33,100.0,53.33
548,5,33.33,100.0,53.33
92,86,33.33,100.0,53.33
70,86,33.33,100.0,53.33
72,86,33.33,100.0,53.33
493,5,33.33,100.0,53.33
354,144,33.33,100.0,53.33
355,144,33.33,100.0,53.33
357,144,33.33,100.0,53.33
359,144,33.33,100.0,53.33
296,144,33.33,100.0,53.33
297,144,33.33,100.0,53.33
300,144,33.33,100.0,53.33
303,144,33.33,100.0,53.33
584,5,33.33,100.0,53.33
973,37,33.33,100.0,53.33
977,37,33.33,100.0,53.33
979,37,33.33,100.0,53.33
390,144,33.33,100.0,53.33
391,144,33.33,100.0,53.33
400,144,33.33,100.0,53.33
405,144,33.33,100.0,53.33
378,144,33.33,100.0,53.33
379,144,33.33,100.0,53.33
385,144,33.33,100.0,53.33
386,144,33.33,100.0,53.33
151,86,33.33,100.0,53.33
152,86,33.33,100.0,53.33
422,144,33.33,100.0,53.33
425,144,33.33,100.0,53.33
408,144,33.33,100.0,53.33
412,144,33.33,100.0,53.33
415,144,33.33,100.0,53.33
419,144,33.33,100.0,53.33
102,86,33.33,100.0,53.33
997,37,33.33,100.0,53.33
97,86,33.33,100.0,53.33
99,86,33.33,100.0,53.33
170,86,33.33,100.0,53.33
172,86,33.33,100.0,53.33
162,86,33.33,100.0,53.33
148,86,33.33,100.0,53.33
317,144,33.33,100.0,53.33
320,144,33.33,100.0,53.33
324,144,33.33,100.0,53.33
566,5,33.33,100.0,53.33
133,86,33.33,100.0,53.33
116,86,33.33,100.0,53.33
121,86,33.33,100.0,53.33
101,86,33.33,100.0,53.33
952,37,33.33,100.0,53.33
188,86,33.33,100.0,53.33
936,37,33.33,100.0,53.33
939,37,33.33,100.0,53.33
242,86,33.33,100.0,53.33
249,86,33.33,100.0,53.33
226,86,33.33,100.0,53.33
228,86,33.33,100.0,53.33
490,5,33.33,100.0,53.33
196,86,33.33,100.0,53.33
198,86,33.33,100.0,53.33
201,86,33.33,100.0,53.33
962,37,33.33,100.0,53.33
964,37,33.33,100.0,53.33
946,37,33.33,100.0,53.33
949,37,33.33,100.0,53.33
501,5,33.33,100.0,53.33
508,5,33.33,100.0,53.33
512,5,33.33,100.0,53.33
514,5,33.33,100.0,53.33
515,5,33.33,100.0,53.33
364,144,33.33,100.0,53.33
365,144,33.33,100.0,53.33
366,144,33.33,100.0,53.33
388,144,33.33,100.0,53.33
369,144,33.33,100.0,53.33
370,144,33.33,100.0,53.33
371,144,33.33,100.0,53.33
374,144,33.33,100.0,53.33
375,144,33.33,100.0,53.33
376,144,33.33,100.0,53.33
498,5,33.33,100.0,53.33
475,5,33.33,100.0,53.33
478,5,33.33,100.0,53.33
456,5,33.33,100.0,53.33
459,5,33.33,100.0,53.33
460,5,33.33,100.0,53.33
464,5,33.33,100.0,53.33
470,5,33.33,100.0,53.33
420,144,33.33,100.0,53.33
483,5,33.33,100.0,53.33
484,5,33.33,100.0,53.33
432,144,33.33,100.0,53.33
433,144,33.33,100.0,53.33
438,144,33.33,100.0,53.33
439,144,33.33,100.0,53.33
473,5,33.33,100.0,53.33
474,5,33.33,100.0,53.33
460,144,33.33,100.0,53.33
461,144,33.33,100.0,53.33
444,144,33.33,100.0,53.33
448,144,33.33,100.0,53.33
449,144,33.33,100.0,53.33
450,144,33.33,100.0,53.33
452,144,33.33,100.0,53.33
482,5,33.33,100.0,53.33
439,5,33.33,100.0,53.33
442,5,33.33,100.0,53.33
445,5,33.33,100.0,53.33
451,5,33.33,100.0,53.33
454,5,33.33,100.0,53.33
427,5,33.33,100.0,53.33
432,5,33.33,100.0,53.33
437,5,33.33,100.0,53.33
253,86,33.33,100.0,53.33
904,37,33.33,100.0,53.33
997,93,33.33,100.0,53.33
977,93,33.33,100.0,53.33
979,93,33.33,100.0,53.33
984,93,33.33,100.0,53.33
986,93,33.33,100.0,53.33
989,93,33.33,100.0,53.33
232,86,33.33,100.0,53.33
218,86,33.33,100.0,53.33
225,86,33.33,100.0,53.33
206,86,33.33,100.0,53.33
935,37,33.33,100.0,53.33
930,37,33.33,100.0,53.33
931,37,33.33,100.0,53.33
913,37,33.33,100.0,53.33
487,144,33.33,100.0,53.33
490,144,33.33,100.0,53.33
491,144,33.33,100.0,53.33
397,5,33.33,100.0,53.33
467,144,33.33,100.0,53.33
475,144,33.33,100.0,53.33
481,144,33.33,100.0,53.33
229,86,33.33,100.0,53.33
418,5,33.33,100.0,53.33
420,5,33.33,100.0,53.33
422,5,33.33,100.0,53.33
501,144,33.33,100.0,53.33
399,5,33.33,100.0,53.33
400,5,33.33,100.0,53.33
401,5,33.33,100.0,53.33
403,5,33.33,100.0,53.33
336,5,33.33,100.0,53.33
544,144,33.33,100.0,53.33
547,144,33.33,100.0,53.33
552,144,33.33,100.0,53.33
553,144,33.33,100.0,53.33
556,144,33.33,100.0,53.33
381,5,33.33,100.0,53.33
386,5,33.33,100.0,53.33
575,144,33.33,100.0,53.33
351,5,33.33,100.0,53.33
354,5,33.33,100.0,53.33
358,5,33.33,100.0,53.33
359,5,33.33,100.0,53.33
559,144,33.33,100.0,53.33
329,5,33.33,100.0,53.33
331,5,33.33,100.0,53.33
308,86,33.33,100.0,53.33
294,86,33.33,100.0,53.33
297,86,33.33,100.0,53.33
299,86,33.33,100.0,53.33
568,144,33.33,100.0,53.33
569,144,33.33,100.0,53.33
572,144,33.33,100.0,53.33
573,144,33.33,100.0,53.33
994,93,33.33,100.0,53.33
974,93,33.33,100.0,53.33
975,93,33.33,100.0,53.33
949,93,33.33,100.0,53.33
951,93,33.33,100.0,53.33
952,93,33.33,100.0,53.33
945,93,33.33,100.0,53.33
307,86,33.33,100.0,53.33
875,93,33.33,100.0,53.33
878,93,33.33,100.0,53.33
880,93,33.33,100.0,53.33
882,93,33.33,100.0,53.33
884,93,33.33,100.0,53.33
885,93,33.33,100.0,53.33
900,37,33.33,100.0,53.33
325,86,33.33,100.0,53.33
928,93,33.33,100.0,53.33
930,93,33.33,100.0,53.33
905,93,33.33,100.0,53.33
907,93,33.33,100.0,53.33
916,93,33.33,100.0,53.33
890,93,33.33,100.0,53.33
892,93,33.33,100.0,53.33
899,93,33.33,100.0,53.33
508,144,33.33,100.0,53.33
520,144,33.33,100.0,53.33
300,86,33.33,100.0,53.33
267,86,33.33,100.0,53.33
273,86,33.33,100.0,53.33
937,93,33.33,100.0,53.33
919,93,33.33,100.0,53.33
924,93,33.33,100.0,53.33
390,5,33.33,100.0,53.33
530,144,33.33,100.0,53.33
540,144,33.33,100.0,53.33
373,5,33.33,100.0,53.33
379,5,33.33,100.0,53.33
523,144,33.33,100.0,53.33
525,144,33.33,100.0,53.33
362,5,33.33,100.0,53.33
829,93,33.33,100.0,53.33
830,93,33.33,100.0,53.33
837,93,33.33,100.0,53.33
842,93,33.33,100.0,53.33
816,93,33.33,100.0,53.33
819,93,33.33,100.0,53.33
820,93,33.33,100.0,53.33
824,93,33.33,100.0,53.33
840,37,33.33,100.0,53.33
327,86,33.33,100.0,53.33
844,93,33.33,100.0,53.33
847,93,33.33,100.0,53.33
850,93,33.33,100.0,53.33
851,93,33.33,100.0,53.33
854,93,33.33,100.0,53.33
855,93,33.33,100.0,53.33
874,93,33.33,100.0,53.33
860,93,33.33,100.0,53.33
863,93,33.33,100.0,53.33
867,93,33.33,100.0,53.33
869,93,33.33,100.0,53.33
851,37,33.33,100.0,53.33
853,37,33.33,100.0,53.33
345,86,33.33,100.0,53.33
888,37,33.33,100.0,53.33
897,37,33.33,100.0,53.33
873,37,33.33,100.0,53.33
311,86,33.33,100.0,53.33
314,86,33.33,100.0,53.33
318,86,33.33,100.0,53.33
319,86,33.33,100.0,53.33
872,37,33.33,100.0,53.33
315,5,33.33,100.0,53.33
316,5,33.33,100.0,53.33
320,5,33.33,100.0,53.33
591,144,33.33,100.0,53.33
297,5,33.33,100.0,53.33
301,5,33.33,100.0,53.33
577,144,33.33,100.0,53.33
578,144,33.33,100.0,53.33
606,144,33.33,100.0,53.33
611,144,33.33,100.0,53.33
321,5,33.33,100.0,53.33
325,5,33.33,100.0,53.33
326,5,33.33,100.0,53.33
597,144,33.33,100.0,53.33
302,5,33.33,100.0,53.33
309,5,33.33,100.0,53.33
793,93,33.33,100.0,53.33
794,93,33.33,100.0,53.33
795,93,33.33,100.0,53.33
623,144,33.33,100.0,53.33
264,5,33.33,100.0,53.33
268,5,33.33,100.0,53.33
603,144,33.33,100.0,53.33
604,144,33.33,100.0,53.33
808,93,33.33,100.0,53.33
809,93,33.33,100.0,53.33
813,93,33.33,100.0,53.33
803,93,33.33,100.0,53.33
805,93,33.33,100.0,53.33
788,93,33.33,100.0,53.33
789,93,33.33,100.0,53.33
790,93,33.33,100.0,53.33
756,93,33.33,100.0,53.33
719,93,33.33,100.0,53.33
720,93,33.33,100.0,53.33
738,93,33.33,100.0,53.33
714,93,33.33,100.0,53.33
715,93,33.33,100.0,53.33
716,93,33.33,100.0,53.33
718,93,33.33,100.0,53.33
787,93,33.33,100.0,53.33
761,93,33.33,100.0,53.33
764,93,33.33,100.0,53.33
767,93,33.33,100.0,53.33
740,93,33.33,100.0,53.33
747,93,33.33,100.0,53.33
749,93,33.33,100.0,53.33
754,93,33.33,100.0,53.33
385,86,33.33,100.0,53.33
373,86,33.33,100.0,53.33
358,86,33.33,100.0,53.33
359,86,33.33,100.0,53.33
